sku,order_date,product_title,units_sold,revenue,num_orders,avg_price,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_friday,is_month_end,is_holiday_season,is_eid_fitr_window,is_eid_adha_window,is_eid_season,is_peak_season,lag_1d,lag_3d,lag_7d,lag_14d,lag_21d,lag_30d,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,rolling_mean_60d,rolling_std_60d,rolling_mean_90d,rolling_std_90d,sku_mean_demand,sku_std_demand,sku_demand_cv,trend_7_vs_30,cumulative_units,sku_x_eid,sku_x_holiday,sku_x_peak,sku_x_weekend,demand_x_lag,product_type,price,current_stock,product_type_code,price_tier
TRS-005,2024-09-06,Table Runner Set,3,67.5,1,22.5,4,6,36,9,3,2024,1,1,0,0,0,0,0,0,8.0,2.0,9.0,5.0,8.0,1.0,4.571428571428571,3.30943816264648,4.642857142857143,2.8177225625601388,4.166666666666667,2.5607559946952745,4.083333333333333,2.7940109475700363,4.488888888888889,2.7406406388125997,4.320875113947128,2.98766502459199,0.6914474571305504,1.0971402240063195,4172,0.0,0.0,0.0,4.320875113947128,36.57142857142857,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-07,Table Runner Set,4,90.0,1,22.5,5,7,36,9,3,2024,1,0,0,0,0,0,0,0,3.0,2.0,7.0,4.0,6.0,4.0,3.7142857142857144,2.6903708365381873,4.5,2.848751413406345,4.233333333333333,2.500804468267305,4.133333333333334,2.7461323598568725,4.466666666666667,2.7445553865176313,4.320875113947128,2.98766502459199,0.6914474571305504,0.8773882536385461,4176,0.0,0.0,0.0,4.320875113947128,11.142857142857142,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-08,Table Runner Set,4,90.0,1,22.5,6,8,36,9,3,2024,1,0,0,0,0,0,0,0,4.0,8.0,3.0,10.0,4.0,6.0,3.2857142857142856,2.288688541085305,4.5,2.848751413406345,4.233333333333333,2.500804468267305,4.183333333333334,2.7152530029550594,4.444444444444445,2.7400939502924873,4.320875113947128,2.98766502459199,0.6914474571305504,0.776151147449483,4180,0.0,0.0,0.0,4.320875113947128,13.142857142857142,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-09,Table Runner Set,4,90.0,1,22.5,0,9,37,9,3,2024,0,0,0,0,0,0,0,0,4.0,3.0,1.0,2.0,4.0,4.0,3.4285714285714284,2.2990681342044286,4.071428571428571,2.368520658531426,4.166666666666667,2.4786444200246853,4.183333333333334,2.7152530029550594,4.444444444444445,2.7400939502924873,4.320875113947128,2.98766502459199,0.6914474571305504,0.8228551680047396,4184,0.0,0.0,0.0,0.0,13.714285714285714,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-10,Table Runner Set,4,90.0,1,22.5,1,10,37,9,3,2024,0,0,0,0,0,0,0,0,4.0,4.0,2.0,4.0,2.0,2.0,3.857142857142857,2.0354009783964173,4.214285714285714,2.293085641279407,4.166666666666667,2.4786444200246853,4.166666666666667,2.713223529476317,4.433333333333334,2.7398433482653224,4.320875113947128,2.98766502459199,0.6914474571305504,0.9257120640053321,4188,0.0,0.0,0.0,0.0,15.428571428571429,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-11,Table Runner Set,6,135.0,1,22.5,2,11,37,9,3,2024,0,0,0,0,0,0,0,0,4.0,4.0,2.0,4.0,6.0,1.0,4.142857142857143,1.864454471471596,4.214285714285714,2.293085641279407,4.233333333333333,2.4450277952490027,4.116666666666666,2.6876469871773683,4.4222222222222225,2.739547152678311,4.320875113947128,2.98766502459199,0.6914474571305504,0.9786253598276091,4194,0.0,0.0,0.0,0.0,16.571428571428573,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-12,Table Runner Set,3,67.5,1,22.5,3,12,37,9,3,2024,0,0,0,0,0,0,0,0,6.0,4.0,8.0,4.0,7.0,3.0,4.714285714285714,1.7043362064926808,4.357142857142857,2.3405174594567777,4.4,2.386745006098871,4.15,2.6985557970570997,4.4222222222222225,2.739547152678311,4.320875113947128,2.98766502459199,0.6914474571305504,1.0714261363691706,4197,0.0,0.0,0.0,0.0,28.285714285714285,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-13,Table Runner Set,5,112.5,1,22.5,4,13,37,9,3,2024,1,1,0,0,0,0,0,0,3.0,4.0,3.0,9.0,5.0,1.0,4.0,0.9999999999999756,4.285714285714286,2.3673604720015993,4.4,2.386745006098871,4.133333333333334,2.7025829871180376,4.333333333333333,2.6521138484553344,4.320875113947128,2.98766502459199,0.6914474571305504,0.9090888429799023,4202,0.0,0.0,0.0,4.320875113947128,12.0,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-14,Table Runner Set,3,67.5,1,22.5,5,14,37,9,3,2024,1,0,0,0,0,0,0,0,5.0,6.0,4.0,7.0,4.0,1.0,4.285714285714286,0.9511897312113176,4.0,1.9611613513818478,4.533333333333333,2.3004247483863662,4.133333333333334,2.7025829871180376,4.366666666666666,2.6412884155998655,4.320875113947128,2.98766502459199,0.6914474571305504,0.9453760658721236,4205,0.0,0.0,0.0,4.320875113947128,21.428571428571427,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-15,Table Runner Set,7,157.5,1,22.5,6,15,37,9,3,2024,1,0,0,0,0,0,0,0,3.0,3.0,4.0,3.0,10.0,8.0,4.142857142857143,1.0690449676496754,3.7142857142857144,1.7728105208558442,4.6,2.2221455925485007,4.15,2.692267647308813,4.277777777777778,2.5485302121413587,4.320875113947128,2.98766502459199,0.6914474571305504,0.9006191601446831,4212,0.0,0.0,0.0,4.320875113947128,12.42857142857143,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-16,Table Runner Set,3,67.5,1,22.5,0,16,38,9,3,2024,0,0,0,0,0,0,0,0,7.0,5.0,4.0,1.0,2.0,6.0,4.571428571428571,1.5118578920368946,4.0,1.9611613513818478,4.566666666666666,2.1764148522731994,4.233333333333333,2.7019557679117145,4.333333333333333,2.5528129450831867,4.320875113947128,2.98766502459199,0.6914474571305504,1.0010405608079482,4215,0.0,0.0,0.0,0.0,32.0,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-17,Table Runner Set,2,45.0,1,22.5,1,17,38,9,3,2024,0,0,0,0,0,0,0,0,3.0,3.0,4.0,2.0,4.0,4.0,4.428571428571429,1.6183471874253603,4.142857142857143,1.7913099142223379,4.466666666666667,2.177206899919583,4.2,2.704672667308949,4.2555555555555555,2.483930878514633,4.320875113947128,2.98766502459199,0.6914474571305504,0.9914689956451058,4217,0.0,0.0,0.0,0.0,13.285714285714286,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-18,Table Runner Set,3,67.5,1,22.5,2,18,38,9,3,2024,0,0,0,0,0,0,0,0,2.0,7.0,6.0,2.0,4.0,4.0,4.142857142857143,1.864454471471596,4.142857142857143,1.7913099142223379,4.4,2.2221455925485007,4.133333333333334,2.708847191582538,4.222222222222222,2.4939377184125657,4.320875113947128,2.98766502459199,0.6914474571305504,0.9415563016577561,4220,0.0,0.0,0.0,0.0,8.285714285714286,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-19,Table Runner Set,4,90.0,1,22.5,3,19,38,9,3,2024,0,0,0,0,0,0,0,0,3.0,3.0,3.0,8.0,4.0,2.0,3.7142857142857144,1.704336206492678,4.214285714285714,1.7177163475235022,4.366666666666666,2.2358109434191014,4.133333333333334,2.708847191582538,4.188888888888889,2.489954850204107,4.320875113947128,2.98766502459199,0.6914474571305504,0.8505978339635211,4224,0.0,0.0,0.0,0.0,11.142857142857142,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-20,Table Runner Set,1,22.5,1,22.5,4,20,38,9,3,2024,1,1,0,0,0,0,0,0,4.0,2.0,5.0,3.0,9.0,6.0,3.857142857142857,1.6761634196950363,3.9285714285714284,1.3280573269766227,4.433333333333334,2.192201433818697,4.183333333333334,2.6775378689288396,4.166666666666667,2.4825231818282445,4.320875113947128,2.98766502459199,0.6914474571305504,0.8700302609414093,4225,0.0,0.0,0.0,4.320875113947128,15.428571428571429,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-21,Table Runner Set,2,45.0,1,22.5,5,21,38,9,3,2024,1,0,0,0,0,0,0,0,1.0,3.0,3.0,4.0,7.0,7.0,3.2857142857142856,1.889822365046121,3.7857142857142856,1.5281246137553255,4.266666666666667,2.258063456750632,4.15,2.704829328241474,4.144444444444445,2.5019592821802505,4.320875113947128,2.98766502459199,0.6914474571305504,0.7700874808217526,4227,0.0,0.0,0.0,4.320875113947128,3.2857142857142856,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-22,Table Runner Set,5,112.5,1,22.5,6,22,38,9,3,2024,1,0,0,0,0,0,0,0,2.0,4.0,7.0,4.0,3.0,5.0,3.142857142857143,1.951800145897051,3.642857142857143,1.5984195491000104,4.1,2.2337536060214345,4.116666666666666,2.718995743488267,4.111111111111111,2.510402825656909,4.320875113947128,2.98766502459199,0.6914474571305504,0.7665486530172227,4232,0.0,0.0,0.0,4.320875113947128,6.285714285714286,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-23,Table Runner Set,2,45.0,1,22.5,0,23,39,9,3,2024,0,0,0,0,0,0,0,0,5.0,1.0,3.0,4.0,1.0,4.0,2.857142857142857,1.3451854182690755,3.7142857142857144,1.6374732612530525,4.1,2.2337536060214345,4.15,2.7173329396827173,4.133333333333334,2.5093085130137287,4.320875113947128,2.98766502459199,0.6914474571305504,0.6968624118338389,4234,0.0,0.0,0.0,0.0,14.285714285714286,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-24,Table Runner Set,2,45.0,1,22.5,1,24,39,9,3,2024,0,0,0,0,0,0,0,0,2.0,2.0,2.0,4.0,2.0,10.0,2.7142857142857144,1.3801311186846854,3.5714285714285716,1.6967972416057566,4.033333333333333,2.266446912944438,4.066666666666666,2.705090409633984,4.122222222222222,2.516586674324628,4.320875113947128,2.98766502459199,0.6914474571305504,0.6729617317359663,4236,0.0,0.0,0.0,0.0,5.428571428571429,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-25,Table Runner Set,4,90.0,1,22.5,2,25,39,9,3,2024,0,0,1,0,0,0,0,0,2.0,5.0,3.0,6.0,2.0,2.0,2.7142857142857144,1.3801311186846854,3.4285714285714284,1.7415415679698998,3.7666666666666666,1.994532757199089,3.8333333333333335,2.2183110590722457,4.1,2.526488881316472,4.320875113947128,2.98766502459199,0.6914474571305504,0.7206049136911268,4240,0.0,0.0,0.0,0.0,5.428571428571429,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-26,Table Runner Set,2,45.0,1,22.5,3,26,39,9,3,2024,0,0,1,0,0,0,0,0,4.0,2.0,4.0,3.0,8.0,4.0,2.857142857142857,1.4638501094227785,3.2857142857142856,1.5898026693500515,3.8333333333333335,1.9666764075348016,3.816666666666667,2.2131476676602544,4.0777777777777775,2.518371945013928,4.320875113947128,2.98766502459199,0.6914474571305504,0.7453396705424743,4242,0.0,0.0,0.0,0.0,11.428571428571429,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-27,Table Runner Set,10,225.0,1,22.5,4,27,39,9,3,2024,1,1,1,0,0,0,0,0,2.0,2.0,1.0,5.0,3.0,4.0,2.5714285714285716,1.3972762620115207,3.2142857142857144,1.6256866681058697,3.7666666666666666,1.994532757199089,3.7333333333333334,2.1852096565176122,4.0,2.4723186587820396,4.320875113947128,2.98766502459199,0.6914474571305504,0.6826783392863306,4252,0.0,0.0,0.0,4.320875113947128,5.142857142857143,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-28,Table Runner Set,3,67.5,1,22.5,5,28,39,9,3,2024,1,0,1,0,0,0,0,0,10.0,4.0,2.0,3.0,4.0,4.0,3.857142857142857,2.9680841985233095,3.5714285714285716,2.4087751663859844,3.966666666666667,2.296674257198467,3.816666666666667,2.325187556981417,4.011111111111111,2.4971644343604473,4.320875113947128,2.98766502459199,0.6914474571305504,0.9723865041876845,4255,0.0,0.0,0.0,4.320875113947128,38.57142857142857,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-29,Table Runner Set,6,135.0,1,22.5,6,29,39,9,3,2024,1,0,1,0,0,0,0,0,3.0,2.0,5.0,7.0,4.0,9.0,4.0,2.8867513459481198,3.5714285714285716,2.4087751663859844,3.933333333333333,2.303420744552925,3.8666666666666667,2.273403083907663,4.0,2.4994381391096647,4.320875113947128,2.98766502459199,0.6914474571305504,1.0169465670849989,4261,0.0,0.0,0.0,4.320875113947128,12.0,Kitchen,22.5,190,3,0.0
TRS-005,2024-09-30,Table Runner Set,4,90.0,1,22.5,0,30,40,9,3,2024,0,0,1,0,0,0,0,0,6.0,10.0,2.0,3.0,4.0,7.0,4.142857142857143,2.96808419852331,3.5,2.312175133106026,3.8333333333333335,2.134823473818804,3.9,2.2899929686813754,4.022222222222222,2.5083132690476337,4.320875113947128,2.98766502459199,0.6914474571305504,1.0807425222865878,4265,0.0,0.0,0.0,0.0,24.85714285714286,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-01,Table Runner Set,0,0.0,0,0.0,1,1,40,10,4,2024,0,0,0,0,0,0,0,0,4.0,3.0,2.0,2.0,4.0,3.0,4.428571428571429,2.819996622760549,3.5714285714285716,2.3109866595589352,3.7333333333333334,2.049950938577478,3.966666666666667,2.2320217077696114,4.011111111111111,2.506147248758431,4.320875113947128,2.98766502459199,0.6914474571305504,1.186221312417403,4265,0.0,0.0,0.0,0.0,17.714285714285715,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-02,Table Runner Set,5,112.5,1,22.5,2,2,40,10,4,2024,0,0,0,0,0,0,0,0,0.0,6.0,4.0,3.0,6.0,1.0,4.142857142857143,3.1847852585154137,3.4285714285714284,2.471819190371766,3.6333333333333333,2.1573184717388663,3.8666666666666667,2.273403083907663,3.977777777777778,2.539476092911084,4.320875113947128,2.98766502459199,0.6914474571305504,1.1402327726227752,4270,0.0,0.0,0.0,0.0,0.0,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-03,Table Runner Set,1,22.5,1,22.5,3,3,40,10,4,2024,0,0,0,0,0,0,0,0,5.0,4.0,2.0,4.0,3.0,2.0,4.285714285714286,3.199702367110914,3.5714285714285716,2.5027457449242196,3.7666666666666666,2.1120889044332047,3.8833333333333333,2.278057949789434,4.0,2.539574413606976,4.320875113947128,2.98766502459199,0.6914474571305504,1.1377972321438843,4271,0.0,0.0,0.0,0.0,21.428571428571427,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-04,Table Runner Set,6,135.0,1,22.5,4,4,40,10,4,2024,1,1,0,0,0,0,0,0,1.0,0.0,10.0,1.0,5.0,2.0,4.142857142857143,3.3380918415851126,3.357142857142857,2.590133434553369,3.7333333333333334,2.1485092399203123,3.8666666666666667,2.2956603618948317,3.977777777777778,2.5571129163406887,4.320875113947128,2.98766502459199,0.6914474571305504,1.1096909051646673,4277,0.0,0.0,0.0,4.320875113947128,4.142857142857143,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-05,Table Runner Set,2,45.0,1,22.5,5,5,40,10,4,2024,1,0,0,0,0,0,0,0,6.0,5.0,3.0,2.0,3.0,8.0,3.5714285714285716,2.3704530408863955,3.7142857142857144,2.584824690635461,3.8666666666666667,2.16131079852391,3.9166666666666665,2.3090952565788125,3.988888888888889,2.5637684887524705,4.320875113947128,2.98766502459199,0.6914474571305504,0.9236429314653251,4279,0.0,0.0,0.0,4.320875113947128,21.42857142857143,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-06,Table Runner Set,3,67.5,1,22.5,6,6,40,10,4,2024,1,0,0,0,0,0,0,0,2.0,1.0,6.0,5.0,7.0,3.0,3.4285714285714284,2.439750182371321,3.7142857142857144,2.584824690635461,3.6666666666666665,2.0398332138265265,3.9166666666666665,2.3090952565788125,3.9444444444444446,2.5631840763469325,4.320875113947128,2.98766502459199,0.6914474571305504,0.9350623848947944,4282,0.0,0.0,0.0,4.320875113947128,6.857142857142857,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-07,Table Runner Set,7,157.5,1,22.5,0,7,41,10,4,2024,0,0,0,0,0,0,0,0,3.0,6.0,4.0,2.0,3.0,4.0,3.0,2.160246899469272,3.5714285714285716,2.5634797778466276,3.6666666666666665,2.0398332138265265,3.95,2.280536660005072,3.977777777777778,2.530611587391914,4.320875113947128,2.98766502459199,0.6914474571305504,0.8181795867829451,4289,0.0,0.0,0.0,0.0,9.0,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-08,Table Runner Set,5,112.5,1,22.5,1,8,41,10,4,2024,0,0,0,0,0,0,0,0,7.0,2.0,0.0,2.0,2.0,4.0,3.4285714285714284,2.6367367999822986,3.9285714285714284,2.6736401493753186,3.7666666666666666,2.1283526628524783,4.0,2.3142887035523034,4.044444444444444,2.5303155690350954,4.320875113947128,2.98766502459199,0.6914474571305504,0.9102377857151074,4294,0.0,0.0,0.0,0.0,24.0,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-09,Table Runner Set,4,90.0,1,22.5,2,9,41,10,4,2024,0,0,0,0,0,0,0,0,5.0,3.0,5.0,4.0,3.0,4.0,4.142857142857143,2.193062655175122,4.142857142857143,2.6269942712345093,3.8,2.1399323224876894,3.9833333333333334,2.3032156346914148,4.055555555555555,2.5323130214197374,4.320875113947128,2.98766502459199,0.6914474571305504,1.0902226949026828,4298,0.0,0.0,0.0,0.0,20.714285714285715,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-10,Table Runner Set,6,135.0,1,22.5,3,10,41,10,4,2024,0,0,0,0,0,0,0,0,4.0,7.0,1.0,2.0,4.0,4.0,4.0,2.160246899469274,4.142857142857143,2.6269942712345093,3.8,2.1399323224876894,3.9833333333333334,2.3032156346914148,4.044444444444444,2.5303155690350954,4.320875113947128,2.98766502459199,0.6914474571305504,1.0526288088715556,4304,0.0,0.0,0.0,0.0,16.0,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-11,Table Runner Set,5,112.5,1,22.5,4,11,41,10,4,2024,1,1,0,0,0,0,0,0,6.0,5.0,6.0,10.0,1.0,6.0,4.714285714285714,1.7994708216848612,4.428571428571429,2.5933134645227054,3.8666666666666667,2.1772068999195833,4.05,2.3027249885475527,4.033333333333333,2.519363215424878,4.320875113947128,2.98766502459199,0.6914474571305504,1.219208669534229,4309,0.0,0.0,0.0,4.320875113947128,28.285714285714285,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-12,Table Runner Set,4,90.0,1,22.5,5,12,41,10,4,2024,1,0,0,0,0,0,0,0,5.0,4.0,2.0,3.0,2.0,3.0,4.571428571428571,1.718249385968435,4.071428571428571,2.0555473055307565,3.8333333333333335,2.150915335760375,4.116666666666666,2.270605583872747,4.044444444444444,2.521418858237695,4.320875113947128,2.98766502459199,0.6914474571305504,1.192543472867959,4313,0.0,0.0,0.0,4.320875113947128,22.857142857142854,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-13,Table Runner Set,3,67.5,1,22.5,6,13,41,10,4,2024,1,0,0,0,0,0,0,0,4.0,6.0,3.0,6.0,5.0,5.0,4.857142857142857,1.345185418269081,4.142857142857143,2.0326997151247306,3.8666666666666667,2.145296914316217,4.133333333333334,2.26593540879614,4.044444444444444,2.521418858237695,4.320875113947128,2.98766502459199,0.6914474571305504,1.256154386792842,4316,0.0,0.0,0.0,4.320875113947128,19.428571428571427,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-14,Table Runner Set,1,22.5,1,22.5,0,14,42,10,4,2024,0,0,0,0,0,0,0,0,3.0,5.0,7.0,4.0,2.0,3.0,4.857142857142857,1.345185418269081,3.9285714285714284,1.9792883614022605,3.8,2.1399323224876894,4.166666666666667,2.233539917926636,4.022222222222222,2.5217159209588824,4.320875113947128,2.98766502459199,0.6914474571305504,1.2781921250583175,4317,0.0,0.0,0.0,0.0,14.57142857142857,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-15,Table Runner Set,4,90.0,1,22.5,1,15,42,10,4,2024,0,0,0,0,0,0,0,0,1.0,4.0,5.0,0.0,2.0,7.0,4.0,1.6329931618554356,3.7142857142857144,2.127785827444236,3.7333333333333334,2.1961303480775216,4.166666666666667,2.233539917926636,4.011111111111111,2.5329045566569635,4.320875113947128,2.98766502459199,0.6914474571305504,1.0714257015382995,4321,0.0,0.0,0.0,0.0,4.0,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-16,Table Runner Set,1,22.5,1,22.5,2,16,42,10,4,2024,0,0,0,0,0,0,0,0,4.0,3.0,4.0,5.0,4.0,3.0,3.857142857142857,1.5735915849388689,4.0,1.8397324220156073,3.6333333333333333,2.108821101179894,4.1,2.1761418199048874,4.033333333333333,2.523819114229136,4.320875113947128,2.98766502459199,0.6914474571305504,1.0615960296832734,4322,0.0,0.0,0.0,0.0,15.428571428571429,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-17,Table Runner Set,2,45.0,1,22.5,3,17,42,10,4,2024,0,0,0,0,0,0,0,0,1.0,1.0,6.0,1.0,2.0,2.0,3.4285714285714284,1.9023794624226686,3.7142857142857144,1.9778998741311298,3.566666666666667,2.1605129233480636,4.016666666666667,2.1977775111918256,3.988888888888889,2.5417610653557365,4.320875113947128,2.98766502459199,0.6914474571305504,0.9612790137704552,4324,0.0,0.0,0.0,0.0,3.4285714285714284,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-18,Table Runner Set,5,112.5,1,22.5,4,18,42,10,4,2024,1,1,0,0,0,0,0,0,2.0,4.0,5.0,6.0,10.0,3.0,2.857142857142857,1.5735915849388664,3.7857142857142856,1.8883680959850209,3.566666666666667,2.1605129233480636,3.9833333333333334,2.213147667660255,3.9444444444444446,2.541171591742022,4.320875113947128,2.98766502459199,0.6914474571305504,0.8010658448087128,4329,0.0,0.0,0.0,4.320875113947128,5.714285714285714,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-19,Table Runner Set,9,202.5,1,22.5,5,19,42,10,4,2024,1,0,0,0,0,0,0,0,5.0,1.0,4.0,2.0,3.0,4.0,2.857142857142857,1.5735915849388666,3.7142857142857144,1.8156825980064146,3.6333333333333333,2.173243775039307,4.0,2.2170372656516415,3.966666666666667,2.54156458934212,4.320875113947128,2.98766502459199,0.6914474571305504,0.7863674293950174,4338,0.0,0.0,0.0,4.320875113947128,14.285714285714286,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-20,Table Runner Set,5,112.5,1,22.5,6,20,42,10,4,2024,1,0,0,0,0,0,0,0,9.0,2.0,3.0,3.0,6.0,1.0,3.5714285714285716,2.819996622760548,4.214285714285714,2.224983022530617,3.8,2.383853733073744,4.116666666666666,2.2928900175909734,4.055555555555555,2.576301290527868,4.320875113947128,2.98766502459199,0.6914474571305504,0.9398471507781747,4343,0.0,0.0,0.0,4.320875113947128,32.142857142857146,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-21,Table Runner Set,6,135.0,1,22.5,0,21,43,10,4,2024,0,0,0,0,0,0,0,0,5.0,5.0,1.0,7.0,4.0,2.0,3.857142857142857,2.8535691936340166,4.357142857142857,2.205138853368965,3.933333333333333,2.3331691239426924,4.1,2.2825795695934445,4.0777777777777775,2.5757197217270957,4.320875113947128,2.98766502459199,0.6914474571305504,0.9806270468319633,4349,0.0,0.0,0.0,0.0,19.285714285714285,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-22,Table Runner Set,2,45.0,1,22.5,1,22,43,10,4,2024,0,0,0,0,0,0,0,0,6.0,9.0,4.0,5.0,0.0,5.0,4.571428571428571,2.6367367999823013,4.285714285714286,2.1277858274442374,4.066666666666666,2.3331691239426924,4.083333333333333,2.264626033906327,4.1,2.58365649784882,4.320875113947128,2.98766502459199,0.6914474571305504,1.1241190156323972,4351,0.0,0.0,0.0,0.0,27.428571428571427,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-23,Table Runner Set,5,112.5,1,22.5,2,23,43,10,4,2024,0,0,0,0,0,0,0,0,2.0,5.0,1.0,4.0,5.0,2.0,4.285714285714286,2.811540841738184,4.071428571428571,2.20014984504678,3.966666666666667,2.355965770685909,4.033333333333333,2.2771277378450354,4.088888888888889,2.590581230363398,4.320875113947128,2.98766502459199,0.6914474571305504,1.080429449097427,4356,0.0,0.0,0.0,0.0,8.571428571428571,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-24,Table Runner Set,2,45.0,1,22.5,3,24,43,10,4,2024,0,0,0,0,0,0,0,0,5.0,6.0,2.0,6.0,1.0,2.0,4.857142857142857,2.4102953780654697,4.142857142857143,2.213842564659676,4.066666666666666,2.3331691239426924,4.05,2.280536660005072,4.066666666666666,2.5738529680468583,4.320875113947128,2.98766502459199,0.6914474571305504,1.1943764541094222,4358,0.0,0.0,0.0,0.0,24.285714285714285,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-25,Table Runner Set,4,90.0,1,22.5,4,25,43,10,4,2024,1,1,1,0,0,0,0,0,2.0,2.0,5.0,5.0,6.0,4.0,4.857142857142857,2.4102953780654697,3.857142857142857,2.2138425646596755,4.066666666666666,2.3331691239426924,3.9166666666666665,2.1573026682085796,3.911111111111111,2.246817696831795,4.320875113947128,2.98766502459199,0.6914474571305504,1.1943764541094222,4362,0.0,0.0,0.0,4.320875113947128,9.714285714285714,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-26,Table Runner Set,6,135.0,1,22.5,5,26,43,10,4,2024,1,0,1,0,0,0,0,0,4.0,5.0,9.0,4.0,2.0,2.0,4.714285714285714,2.429971585175814,3.7857142857142856,2.1901377346421214,4.066666666666666,2.3331691239426924,3.95,2.1425867464589774,3.9,2.2438430115928756,4.320875113947128,2.98766502459199,0.6914474571305504,1.1592477348709098,4368,0.0,0.0,0.0,4.320875113947128,18.857142857142858,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-27,Table Runner Set,5,112.5,1,22.5,6,27,43,10,4,2024,1,0,1,0,0,0,0,0,6.0,2.0,5.0,3.0,3.0,10.0,4.285714285714286,1.7043362064926786,3.9285714285714284,2.268997939256816,4.2,2.325273435904713,3.9833333333333334,2.1588734245612473,3.888888888888889,2.23075764045245,4.320875113947128,2.98766502459199,0.6914474571305504,1.020405733727845,4373,0.0,0.0,0.0,4.320875113947128,25.714285714285715,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-28,Table Runner Set,1,22.5,1,22.5,0,28,44,10,4,2024,0,0,1,0,0,0,0,0,5.0,4.0,6.0,1.0,7.0,3.0,4.285714285714286,1.7043362064926786,4.071428571428571,2.268997939256816,4.033333333333333,2.0591818484673574,4.0,2.162860629281251,3.888888888888889,2.23075764045245,4.320875113947128,2.98766502459199,0.6914474571305504,1.0625711553725783,4374,0.0,0.0,0.0,0.0,21.428571428571427,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-29,Table Runner Set,1,22.5,1,22.5,1,29,44,10,4,2024,0,0,1,0,0,0,0,0,1.0,6.0,2.0,4.0,5.0,6.0,3.5714285714285716,1.9023794624226686,4.071428571428571,2.268997939256816,3.966666666666667,2.125109868694548,3.95,2.197263320973362,3.9,2.2135943621178717,4.320875113947128,2.98766502459199,0.6914474571305504,0.9003578742478561,4375,0.0,0.0,0.0,0.0,3.5714285714285716,Kitchen,22.5,190,3,0.0
TRS-005,2024-10-30,Table Runner Set,4,90.0,1,22.5,2,30,44,10,4,2024,0,0,1,0,0,0,0,0,1.0,5.0,5.0,1.0,4.0,4.0,3.4285714285714284,2.0701966780270484,3.857142857142857,2.4133329285815193,3.8,2.1559860533103956,3.816666666666667,2.127237937546673,3.8666666666666667,2.234560007465971,4.320875113947128,2.98766502459199,0.6914474571305504,0.9022532647470476,4379,0.0,0.0,0.0,0.0,3.4285714285714284,Kitchen,22.5,190,3,0.0
